file	coverage	spikiness	evenness.mean	evenness.med
blm-recq5-2-single-f12-r1-c6_S349_.trimmed.mdup.bam	0.0308854712986187	0.210263952795764	0.25218891710605	0.226578386625837
blm-recq5-2-single-f12-r2-c3_S353_.trimmed.mdup.bam	0.0290041849651625	0.124352446224882	0.186388405875284	0.185160284950808
blm-recq5-2-single-f12-r2-c4_S354_.trimmed.mdup.bam	0.0309327538304308	0.121666119081517	0.191402345928129	0.189299252102209
blm-recq5-2-single-f12-r2-c7_S357_.trimmed.mdup.bam	0.023571405804989	0.127777302679477	0.190383609657616	0.188612544955598
blm-recq5-2-single-f12-r3-c1_S358_.trimmed.mdup.bam	0.00763503378195914	0.237302086863894	0.250809150429998	0.238091532569742
blm-recq5-2-single-f12-r3-c2_S359_.trimmed.mdup.bam	0.0227682795148895	0.132464094500561	0.191788570131901	0.1905316866391
blm-recq5-2-single-f12-r4-c2_S366_.trimmed.mdup.bam	0.0146593968698436	0.242958539037529	0.243015751696309	0.22982094224179
blm-recq5-2-single-f12-r4-c4_S368_.trimmed.mdup.bam	0.0514006909943972	0.107168884746471	0.183527963191964	0.181155802550298
blm-recq5-2-single-f16-r1-c2_S541_.trimmed.mdup.bam	0.0110108029452803	0.169127769919849	0.208508351279597	0.20748064331993
blm-recq5-2-single-f16-r1-c3_S542_.trimmed.mdup.bam	0.00834978808689836	0.182224190750378	0.223592913293992	0.214460413511188
blm-recq5-2-single-f16-r1-c4_S543_.trimmed.mdup.bam	0.0105873797810373	0.162020795107034	0.20476891604081	0.204007081164925
blm-recq5-2-single-f16-r1-c5_S544_.trimmed.mdup.bam	0.00857822901121534	0.236896104831161	0.228484754725523	0.22106982006288
blm-recq5-2-single-f16-r1-c6_S545_.trimmed.mdup.bam	0.0105848022998823	0.201483590955575	0.217461089750894	0.213664606145446
blm-recq5-2-single-f16-r1-c7_S546_.trimmed.mdup.bam	0.0108967791941522	0.16560202194904	0.219905870216931	0.207298301428246
blm-recq5-2-single-f16-r2-c1_S547_.trimmed.mdup.bam	0.00842542064478689	0.269482897531678	0.240797290045835	0.23216634964393
blm-recq5-2-single-f16-r2-c4_S550_.trimmed.mdup.bam	0.00652735380807708	0.201940324115234	0.218159048729014	0.218151081488475
blm-recq5-2-single-f16-r2-c6_S552_.trimmed.mdup.bam	0.0111694893287198	0.163105849582173	0.201207278328795	0.200583338007632
blm-recq5-2-single-f16-r2-c7_S553_.trimmed.mdup.bam	0.00675959554568527	0.195706927457966	0.210868189670394	0.210713930593027
blm-recq5-2-single-f16-r3-c1_S554_.trimmed.mdup.bam	0.00423709601407528	0.230473552900168	0.221893051930481	0.221823199175341
blm-recq5-2-single-f16-r3-c2_S555_.trimmed.mdup.bam	0.00577353285440964	0.283833023790572	0.254135839866651	0.241604137549278
blm-recq5-2-single-f16-r3-c5_S558_.trimmed.mdup.bam	0.0107227260364444	0.168788378014078	0.202704173731951	0.202167950575858
blm-recq5-2-single-f16-r3-c6_S559_.trimmed.mdup.bam	0.00879855119369805	0.19947873252169	0.224760411489443	0.219875032394855
blm-recq5-2-single-f16-r4-c1_S561_.trimmed.mdup.bam	0.0055352754830202	0.20812448361333	0.215705617621168	0.215042072406363
blm-recq5-2-single-f16-r4-c2_S562_.trimmed.mdup.bam	0.00501114792818077	0.218898323095139	0.220615522509387	0.220500067398991
blm-recq5-2-single-f16-r4-c3_S563_.trimmed.mdup.bam	0.00528541264654554	0.207523547200339	0.227671259222316	0.221985935802812
blm-recq5-2-single-f16-r4-c4_S564_.trimmed.mdup.bam	0.0107173777630477	0.219722999196678	0.220129788599027	0.215352073990053
blm-recq5-2-single-f16-r4-c6_S566_.trimmed.mdup.bam	0.00662454557108934	0.202834339348843	0.21934594623921	0.218984351121804
blm-recq5-2-single-f16-r5-c5_S572_.trimmed.mdup.bam	0.00743417028698045	0.193184238551651	0.201445573268712	0.199814741821516
blm-recq5-2-single-f16-r5-c7_S574_.trimmed.mdup.bam	0.0066758821310498	0.19285938805707	0.218298998678029	0.216222155433141
blm-recq5-2-single-f16-r6-c3_S577_.trimmed.mdup.bam	0.0108736851572854	0.167146905209035	0.214169319600505	0.20631743609864
blm-recq5-2-single-f16-r6-c5_S579_.trimmed.mdup.bam	0.00738897855866315	0.202279640572008	0.219537570015757	0.218073463384649
blm-recq5-2-single-f16-r7-c1_S582_.trimmed.mdup.bam	0.0103844601296096	0.166815041752252	0.205594353567351	0.20453511125453
blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam	0.0118134616621653	0.159419268757734	0.213472709484169	0.204273813480047
blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam	0.00862315586772549	0.299606854536178	0.264263668615625	0.245718583957627
blm-recq5-2-single-f8-r3-c2_S163_.trimmed.mdup.bam	0.0277061087897463	0.128052495997243	0.197769589526888	0.196301666471223
blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam	0.0410820651086369	0.119947951743118	0.205374473928593	0.196888278979935
blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam	0.0584151103801723	0.104259556671778	0.181310553289618	0.178892946038778
blm-recq5-2-single-f8-r7-c2_S191_.trimmed.mdup.bam	0.0440497056736546	0.111639480009969	0.185664127808041	0.185129185987928
blm_recq5-1-single-c14-w19_.trimmed.mdup.bam	0.00696064004719231	0.21351832677573	0.227200085440413	0.226974239270894
blm_recq5-1-single-c14-w38_.trimmed.mdup.bam	0.00418443898072911	0.268838147334687	0.240532207761491	0.240048038149737
blm_recq5-1-single-c14-w9_.trimmed.mdup.bam	0.0044270048903408	0.260143705258125	0.239154424674152	0.239083714587554
blm_recq5-2-single-c15-w15_.trimmed.mdup.bam	0.00754063062041764	0.237582527049797	0.230064351882011	0.229463521824131
blm_recq5-2-single-c15-w17_.trimmed.mdup.bam	0.00293785479127264	0.327818510759855	0.242288473163757	0.241753884933756
blm_recq5-2-single-c15-w21_.trimmed.mdup.bam	0.0115021893657589	0.208621876360776	0.228145894571317	0.227982662058918
blm_recq5-2-single-c15-w24_.trimmed.mdup.bam	0.0109751731539616	0.266784911205278	0.230061475089096	0.229735368828089
blm_recq5-2-single-c15-w27_.trimmed.mdup.bam	0.0103914546233823	0.277231064237776	0.237562571840945	0.235984002447816
blm_recq5-2-single-c15-w28_.trimmed.mdup.bam	0.0323521458267756	0.14824430468995	0.211405609188939	0.210537747362645
blm_recq5-2-single-c15-w32_.trimmed.mdup.bam	0.00936621486615807	0.223997923852259	0.231012411836462	0.230883842313242
blm_recq5-2-single-c15-w41_.trimmed.mdup.bam	0.00394140387888202	0.280668413032684	0.238294956701882	0.238252012855462
blm_recq5-2-single-c15-w42_.trimmed.mdup.bam	0.0107201349555144	0.254885288828358	0.235827171821458	0.234624744524635
blm_recq5-2-single-c15-w8_.trimmed.mdup.bam	0.0434093230331846	0.132249548266526	0.200648914110089	0.199455377841977
blm_recq5-2-single-c16-w12_.trimmed.mdup.bam	0.0103703578106064	0.214998350923483	0.229825969837481	0.229387941273109
blm_recq5-2-single-c16-w15_.trimmed.mdup.bam	0.0242841483146498	0.192959288737804	0.211777476325529	0.209309049473981
blm_recq5-2-single-c16-w16_.trimmed.mdup.bam	0.00859078063207131	0.227887522859367	0.231080760344023	0.230665662608082
blm_recq5-2-single-c16-w18_.trimmed.mdup.bam	0.01148122757932	0.209742905460851	0.225306194107674	0.225160882486416
blm_recq5-2-single-c16-w19_.trimmed.mdup.bam	0.00641482603219221	0.253900130333469	0.232205415672409	0.232065011871212
blm_recq5-2-single-c16-w21_.trimmed.mdup.bam	0.0141283674292228	0.191283511403039	0.218694484211473	0.218254165324415
blm_recq5-2-single-c16-w22_.trimmed.mdup.bam	0.0136804860411649	0.200882989195466	0.232215515788459	0.231297617779687
blm_recq5-2-single-c16-w26_.trimmed.mdup.bam	0.0243867913207833	0.162686990310692	0.214505454220668	0.213866972377539
blm_recq5-2-single-c16-w28_.trimmed.mdup.bam	0.0060152261117961	0.243360410340054	0.235288240294971	0.235080783127676
blm_recq5-2-single-c16-w29_.trimmed.mdup.bam	0.0250931924496727	0.145095954371833	0.20145949515107	0.20044247071182
blm_recq5-2-single-c16-w32_.trimmed.mdup.bam	0.00868459382242379	0.225944815902824	0.227229947201862	0.22720098315567
blm_recq5-2-single-c16-w33_.trimmed.mdup.bam	0.0130476697326234	0.188914989146918	0.218720853443471	0.218457360511386
blm_recq5-2-single-c16-w34_.trimmed.mdup.bam	0.0107565930378877	0.204669266227724	0.219387429268572	0.219291152661851
blm_recq5-2-single-c16-w35_.trimmed.mdup.bam	0.0162935995779752	0.20187493651047	0.195294024687311	0.194785349854863
blm_recq5-2-single-c16-w36_.trimmed.mdup.bam	0.0174785223878593	0.18155979990905	0.226586056028115	0.225406099283177
blm_recq5-2-single-c16-w38_.trimmed.mdup.bam	0.0104748309578817	0.206702272165967	0.224808000491541	0.224745069563541
blm_recq5-2-single-c16-w40_.trimmed.mdup.bam	0.0157597938404418	0.186702629527834	0.21944249994107	0.219193056703199
blm_recq5-2-single-c16-w42_.trimmed.mdup.bam	0.0150665352750099	0.192978746475819	0.220558099517057	0.220223406850378
blm_recq5-2-single-c16-w45_.trimmed.mdup.bam	0.00733570824022807	0.235442278217811	0.227047743137478	0.226918182171004
blm_recq5-2-single-c16-w5_.trimmed.mdup.bam	0.00489035926043311	0.272965594266745	0.238543152670231	0.238465047160495
blm_recq5-2-single-c16-w6_.trimmed.mdup.bam	0.0074718164068359	0.244684191638256	0.234921038738568	0.234893034637813
blm_recq5-2-single-c16-w7_.trimmed.mdup.bam	0.0115248197150611	0.211211814600332	0.220830010988337	0.220674483245699
fucci-wt-single-f11-r1-c2_S100_.trimmed.mdup.bam	0.0166320186441801	0.148507150513739	0.202449115026739	0.201849863551208
