"file" "coverage" "spikiness" "evenness.mean" "evenness.med" "background" "quality"
"176" "blm_recq5-1-single-c14-w38_.trimmed.mdup.bam" 23 0.268838147334687 0.240532207761491 0.240048038149737 0.0224503399546727 "okay"
"177" "blm_recq5-1-single-c14-w9_.trimmed.mdup.bam" 24 0.260143705258125 0.239154424674152 0.239083714587554 0.0226958206476612 "okay"
"178" "blm_recq5-2-single-c15-w15_.trimmed.mdup.bam" 31 0.237582527049797 0.230064351882011 0.229463521824131 0.0287502967006883 "okay"
"179" "blm_recq5-2-single-c15-w17_.trimmed.mdup.bam" 13 0.327818510759855 0.242288473163757 0.241753884933756 0.0172602027553938 "okay"
"180" "blm_recq5-2-single-c15-w21_.trimmed.mdup.bam" 46 0.208621876360776 0.228145894571317 0.227982662058918 0.0217114199143245 "okay"
"181" "blm_recq5-2-single-c15-w24_.trimmed.mdup.bam" 45 0.266784911205278 0.230061475089096 0.229735368828089 0.029108638778045 "okay"
"182" "blm_recq5-2-single-c15-w27_.trimmed.mdup.bam" 44 0.277231064237776 0.237562571840945 0.235984002447816 0.0239163635791098 "okay"
"183" "blm_recq5-2-single-c15-w28_.trimmed.mdup.bam" 141 0.14824430468995 0.211405609188939 0.210537747362645 0.0186496 "okay"
"184" "blm_recq5-2-single-c15-w32_.trimmed.mdup.bam" 39 0.223997923852259 0.231012411836462 0.230883842313242 0.0215903824659924 "okay"
"185" "blm_recq5-2-single-c15-w41_.trimmed.mdup.bam" 19 0.280668413032684 0.238294956701882 0.238252012855462 0.028807030868551 "okay"
"186" "blm_recq5-2-single-c15-w42_.trimmed.mdup.bam" 45 0.254885288828358 0.235827171821458 0.234624744524635 0.0203323398522027 "okay"
"187" "blm_recq5-2-single-c15-w8_.trimmed.mdup.bam" 177 0.132249548266526 0.200648914110089 0.199455377841977 0.0145487442938182 "very_good"
"188" "blm_recq5-2-single-c16-w12_.trimmed.mdup.bam" 40 0.214998350923483 0.229825969837481 0.229387941273109 0.0274210617763667 "okay"
"189" "blm_recq5-2-single-c16-w15_.trimmed.mdup.bam" 103 0.192959288737804 0.211777476325529 0.209309049473981 0.0222793881207221 "okay"
"190" "blm_recq5-2-single-c16-w16_.trimmed.mdup.bam" 36 0.227887522859367 0.231080760344023 0.230665662608082 0.0244215938303342 "okay"
"191" "blm_recq5-2-single-c16-w18_.trimmed.mdup.bam" 46 0.209742905460851 0.225306194107674 0.225160882486416 0.0240805177067412 "okay"
"192" "blm_recq5-2-single-c16-w19_.trimmed.mdup.bam" 24 0.253900130333469 0.232205415672409 0.232065011871212 0.0345787885820376 "okay"
"193" "blm_recq5-2-single-c16-w21_.trimmed.mdup.bam" 58 0.191283511403039 0.218694484211473 0.218254165324415 0.0219472302874314 "okay"
"194" "blm_recq5-2-single-c16-w22_.trimmed.mdup.bam" 56 0.200882989195466 0.232215515788459 0.231297617779687 0.0328636896030203 "okay"
"195" "blm_recq5-2-single-c16-w26_.trimmed.mdup.bam" 99 0.162686990310692 0.214505454220668 0.213866972377539 0.0204766542672409 "okay"
"196" "blm_recq5-2-single-c16-w28_.trimmed.mdup.bam" 30 0.243360410340054 0.235288240294971 0.235080783127676 0.0253187805006035 "okay"
"197" "blm_recq5-2-single-c16-w29_.trimmed.mdup.bam" 115 0.145095954371833 0.20145949515107 0.20044247071182 0.0156496037584863 "good"
"198" "blm_recq5-2-single-c16-w32_.trimmed.mdup.bam" 36 0.225944815902824 0.227229947201862 0.22720098315567 0.0236157750878563 "okay"
"199" "blm_recq5-2-single-c16-w33_.trimmed.mdup.bam" 55 0.188914989146918 0.218720853443471 0.218457360511386 0.0271612602824771 "okay"
"200" "blm_recq5-2-single-c16-w34_.trimmed.mdup.bam" 46 0.204669266227724 0.219387429268572 0.219291152661851 0.0277073704090254 "okay"
"201" "blm_recq5-2-single-c16-w35_.trimmed.mdup.bam" 66 0.20187493651047 0.195294024687311 0.194785349854863 0.0280435992452933 "okay"
"202" "blm_recq5-2-single-c16-w36_.trimmed.mdup.bam" 66 0.18155979990905 0.226586056028115 0.225406099283177 0.0241496835222926 "okay"
"203" "blm_recq5-2-single-c16-w38_.trimmed.mdup.bam" 42 0.206702272165967 0.224808000491541 0.224745069563541 0.0260788443326219 "okay"
"204" "blm_recq5-2-single-c16-w40_.trimmed.mdup.bam" 64 0.186702629527834 0.21944249994107 0.219193056703199 0.018728185249092 "okay"
"205" "blm_recq5-2-single-c16-w42_.trimmed.mdup.bam" 61 0.192978746475819 0.220558099517057 0.220223406850378 0.0241808970912979 "okay"
"206" "blm_recq5-2-single-c16-w45_.trimmed.mdup.bam" 30 0.235442278217811 0.227047743137478 0.226918182171004 0.0390240614679517 "okay"
"207" "blm_recq5-2-single-c16-w5_.trimmed.mdup.bam" 21 0.272965594266745 0.238543152670231 0.238465047160495 0.0262248790891886 "okay"
"208" "blm_recq5-2-single-c16-w6_.trimmed.mdup.bam" 29 0.244684191638256 0.234921038738568 0.234893034637813 0.0300682144566778 "okay"
"209" "blm_recq5-2-single-c16-w7_.trimmed.mdup.bam" 46 0.211211814600332 0.220830010988337 0.220674483245699 0.0314672568675954 "okay"
"210" "fucci-wt-single-f11-r1-c2_S100_.trimmed.mdup.bam" 101 0.148507150513739 0.202449115026739 0.201849863551208 0.0215573952998806 "good"
"211" "fucci-wt-single-f11-r1-c6_S104_.trimmed.mdup.bam" 141 0.134022955394943 0.195621415800056 0.194359089552443 0.0173017116109786 "good"
"212" "fucci-wt-single-f11-r1-c7_S105_.trimmed.mdup.bam" 104 0.146979966095981 0.197856629770232 0.197210698048011 0.0123860683657121 "good"
"213" "fucci-wt-single-f11-r2-c3_S108_.trimmed.mdup.bam" 155 0.141497801963202 0.198675897084259 0.195270846311206 0.0083572846095942 "good"
"214" "fucci-wt-single-f11-r2-c6_S111_.trimmed.mdup.bam" 139 0.132123529818983 0.192399648404838 0.190814554954432 0.00912630856553539 "good"
"215" "fucci-wt-single-f11-r2-c7_S112_.trimmed.mdup.bam" 85 0.188780146102272 0.214155274128633 0.210265924694567 0.0148942270931566 "okay"
"216" "fucci-wt-single-f11-r3-c5_S117_.trimmed.mdup.bam" 119 0.144552823801888 0.199161517403486 0.197902790961758 0.00976264616166751 "good"
"217" "fucci-wt-single-f11-r3-c7_S119_.trimmed.mdup.bam" 62 0.173772284111475 0.207240776993814 0.206576623616298 0.0171012779788727 "okay"
"218" "fucci-wt-single-f11-r4-c1_S120_.trimmed.mdup.bam" 67 0.174751613030915 0.209245717611624 0.208905783165615 0.0139950017850768 "okay"
"219" "fucci-wt-single-f11-r4-c2_S121_.trimmed.mdup.bam" 71 0.162440622594394 0.204835438137937 0.203717569573382 0.0116490297280932 "acceptable"
"220" "fucci-wt-single-f11-r4-c5_S124_.trimmed.mdup.bam" 83 0.15629314014505 0.204275588011777 0.203640519030776 0.0112625247654824 "acceptable"
"221" "fucci-wt-single-f11-r5-c3_S129_.trimmed.mdup.bam" 171 0.131769496636016 0.193515075666125 0.192446660302457 0.00871199264080125 "good"
"222" "fucci-wt-single-f11-r5-c4_S130_.trimmed.mdup.bam" 149 0.132469821050795 0.195473917904795 0.193671631561919 0.0137125341290866 "good"
"223" "fucci-wt-single-f11-r5-c7_S133_.trimmed.mdup.bam" 86 0.158999617259656 0.200931151137844 0.200129006859866 0.0203780439348357 "acceptable"
"224" "fucci-wt-single-f11-r6-c3_S136_.trimmed.mdup.bam" 173 0.136965404416326 0.196607759839053 0.193407099590443 0.0100397107266634 "good"
"225" "fucci-wt-single-f11-r6-c5_S138_.trimmed.mdup.bam" 94 0.153875522334736 0.202554440613618 0.202040837286833 0.0126521652364797 "acceptable"
"226" "fucci-wt-single-f11-r6-c7_S140_.trimmed.mdup.bam" 128 0.163909270913803 0.211300466879893 0.208134109921947 0.0116654256639365 "okay"
"227" "fucci-wt-single-f11-r7-c6_S146_.trimmed.mdup.bam" 145 0.130370110717275 0.19299101884022 0.191372611734968 0.0128798661572652 "good"
"228" "fucci-wt-single-f12-r1-c1_S148_.trimmed.mdup.bam" 142 0.134427904567945 0.193479228227817 0.192220669538768 0.0272075683601366 "good"
"229" "fucci-wt-single-f12-r1-c4_S151_.trimmed.mdup.bam" 218 0.119778206555425 0.188428910592419 0.186911654870757 0.0120097470410768 "very_good"
"230" "fucci-wt-single-f12-r2-c1_S155_.trimmed.mdup.bam" 113 0.148677209902238 0.211223041848705 0.210521601156672 0.0164663149701635 "okay"
"231" "fucci-wt-single-f12-r2-c3_S157_.trimmed.mdup.bam" 159 0.124984275015306 0.195703223291827 0.193514275232927 0.0127088899366127 "good"
"232" "fucci-wt-single-f12-r2-c7_S161_.trimmed.mdup.bam" 132 0.136091521862607 0.193806593876613 0.192400730397367 0.0209992574735793 "good"
"233" "fucci-wt-single-f12-r4-c4_S172_.trimmed.mdup.bam" 154 0.134053609318841 0.19916916221993 0.197893622752505 0.0137208893060363 "good"
"234" "fucci-wt-single-f12-r6-c2_S184_.trimmed.mdup.bam" 72 0.170208230336951 0.203070663682236 0.202802730539244 0.0197120818790446 "acceptable"
"235" "fucci-wt-single-f12-r7-c1_S190_.trimmed.mdup.bam" 76 0.168500266558575 0.204433758984795 0.203115233971492 0.0353703104038488 "acceptable"
"236" "fucci-wt-single-f7-r1-c4_S4_.trimmed.mdup.bam" 184 0.128962227114922 0.195095737925803 0.19366461171618 0.0240053571016233 "very_good"
"237" "fucci-wt-single-f7-r2-c4_S11_.trimmed.mdup.bam" 145 0.144243728384571 0.202142333740455 0.201243624835123 0.0221292558831654 "good"
"238" "fucci-wt-single-f7-r2-c6_S13_.trimmed.mdup.bam" 183 0.133229103898289 0.198428515609591 0.197307412321053 0.025770961006854 "very_good"
"239" "fucci-wt-single-f7-r3-c4_S18_.trimmed.mdup.bam" 71 0.172585620130692 0.215211129787109 0.214523112367753 0.0222076829610244 "okay"
"240" "fucci-wt-single-f7-r3-c5_S19_.trimmed.mdup.bam" 163 0.134199240089363 0.198305143058437 0.197239835132655 0.0183892121849769 "good"
"241" "fucci-wt-single-f7-r3-c6_S20_.trimmed.mdup.bam" 155 0.133600671773516 0.194866746175257 0.193402691934311 0.0209410718403109 "good"
"242" "fucci-wt-single-f7-r4-c5_S26_.trimmed.mdup.bam" 131 0.142351206366156 0.200039006252049 0.199147349136794 0.0242267012572341 "good"
"243" "fucci-wt-single-f7-r5-c5_S33_.trimmed.mdup.bam" 79 0.171963177906744 0.181871974047858 0.181323353073138 0.0179732658959538 "acceptable"
"244" "fucci-wt-single-f7-r6-c1_S36_.trimmed.mdup.bam" 111 0.152836969326434 0.206865196964002 0.206070025793475 0.0240901739492772 "good"
"245" "fucci-wt-single-f7-r6-c3_S38_.trimmed.mdup.bam" 159 0.135622408977619 0.194903461226328 0.193675358373857 0.0208682313526943 "good"
"246" "fucci-wt-single-f7-r6-c7_S42_.trimmed.mdup.bam" 152 0.134701894998992 0.195928468337091 0.194683127421418 0.0185112947267634 "good"
"247" "fucci-wt-single-f7-r7-c4_S46_.trimmed.mdup.bam" 157 0.136859361993701 0.201006839255828 0.200209129267356 0.0169311990681932 "good"
"248" "fucci-wt-single-f8-r1-c6_S55_.trimmed.mdup.bam" 121 0.157905483214954 0.213540825465443 0.213173849074329 0.0298913543872572 "okay"
"249" "fucci-wt-single-f8-r2-c4_S60_.trimmed.mdup.bam" 103 0.150955100781373 0.201883575458062 0.201275109698398 0.0301745966202582 "good"
"250" "fucci-wt-single-f8-r2-c5_S61_.trimmed.mdup.bam" 95 0.158148812533331 0.211103060820316 0.210657857535748 0.029795349218718 "okay"
"251" "fucci-wt-single-f8-r2-c6_S62_.trimmed.mdup.bam" 103 0.147157694366021 0.19706835710468 0.19611927127476 0.0361017427854663 "good"
"252" "fucci-wt-single-f8-r3-c6_S69_.trimmed.mdup.bam" 117 0.145009165044577 0.201147102896561 0.199990335020609 0.0264031604977193 "good"
"253" "fucci-wt-single-f8-r4-c4_S74_.trimmed.mdup.bam" 148 0.136358835492534 0.195186410966619 0.193830164853566 0.02935 "good"
"254" "fucci-wt-single-f8-r4-c5_S75_.trimmed.mdup.bam" 109 0.147777301119336 0.200503444809119 0.199739095401352 0.0234071966392419 "good"
"255" "fucci-wt-single-f8-r5-c3_S80_.trimmed.mdup.bam" 143 0.143467375743359 0.204110377798035 0.203103569928713 0.0229193108429342 "good"
"256" "fucci-wt-single-f8-r5-c4_S81_.trimmed.mdup.bam" 160 0.132907768637714 0.195765735899889 0.194487635787043 0.028605033400184 "good"
"257" "fucci-wt-single-f8-r7-c4_S95_.trimmed.mdup.bam" 70 0.170903444620097 0.20902864520174 0.208509091548333 0.0288480494162487 "acceptable"
"258" "recq5-2-single-c10-w45-3d6_S390_.trimmed.mdup.bam" 69 0.180244618723441 0.21374722956046 0.213004644500083 0.0218755979117505 "okay"
"259" "recq5-2-single-c11-w37_.trimmed.mdup.bam" 62 0.193150806912049 0.223992886872805 0.223961831901623 0.045821319447433 "okay"
"260" "recq5-2-single-c11-w9_.trimmed.mdup.bam" 36 0.221247109023433 0.234381015845173 0.23436802273116 0.0297565857668799 "okay"
"261" "recq5-2-single-c12-w9_.trimmed.mdup.bam" 51 0.214449643069979 0.234528550199423 0.234444726125359 0.032371775136999 "okay"
"262" "recq5-2-single-c6-w12-3d6_S161_.trimmed.mdup.bam" 45 0.209489317115393 0.231845806992888 0.229749210037101 0.0268314742236961 "okay"
"263" "recq5-2-single-c6-w6-3d6_S155_.trimmed.mdup.bam" 23 0.279275873655914 0.244710713954921 0.244487542476771 0.0286642892610482 "okay"
"264" "recq5-2-single-f10-r2-c3_S255_.trimmed.mdup.bam" 141 0.190759414961205 0.219703983203661 0.213373723779553 0.0159394566593628 "okay"
"265" "recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam" 274 0.109417900416037 0.184861113969778 0.18232452219006 0.00998900344409898 "very_good"
"266" "recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam" 273 0.108917643521591 0.18609255879478 0.18344461893355 0.0118011641840614 "very_good"
"267" "recq5-2-single-f10-r7-c2_S289_.trimmed.mdup.bam" 43 0.222982040804017 0.23854181818585 0.23851426437095 0.0143400484067624 "okay"
"268" "recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam" 175 0.12591720605215 0.198096746465387 0.197543699789364 0.00954786654067021 "very_good"
"269" "recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam" 96 0.148482640063324 0.203295126703998 0.201646424060782 0.0133044649612184 "acceptable"
"270" "recq5-2-single-f11-r2-c1_S302_.trimmed.mdup.bam" 43 0.198517854837852 0.215279228664252 0.215008706721322 0.0155462735769541 "okay"
"271" "recq5-2-single-f11-r2-c3_S304_.trimmed.mdup.bam" 38 0.207126224231217 0.218987393409944 0.218913849240098 0.0194093557132145 "okay"
"272" "recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam" 90 0.1503815838859 0.198764259196911 0.197989425529213 0.0219419469106416 "acceptable"
"273" "recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam" 86 0.153249056589287 0.201001029970357 0.200044214261838 0.0167057535152335 "acceptable"
"274" "recq5-2-single-f11-r3-c2_S310_.trimmed.mdup.bam" 70 0.168279740662544 0.208633752885739 0.208455262367676 0.011623204664936 "acceptable"
"275" "recq5-2-single-f11-r3-c6_S314_.trimmed.mdup.bam" 91 0.148721149648402 0.199162158351538 0.198889170373899 0.0106105733432614 "acceptable"
"276" "recq5-2-single-f11-r4-c3_S318_.trimmed.mdup.bam" 71 0.168242577740256 0.209969005748101 0.208843704823519 0.0144816085999223 "acceptable"
"277" "recq5-2-single-f11-r4-c5_S320_.trimmed.mdup.bam" 96 0.147393329016436 0.201690451112791 0.201228484260896 0.0102747651151668 "acceptable"
"278" "recq5-2-single-f11-r4-c7_S322_.trimmed.mdup.bam" 73 0.204513849738791 0.217461721878888 0.213647578464127 0.016166947573849 "okay"
"279" "recq5-2-single-f11-r5-c2_S324_.trimmed.mdup.bam" 51 0.243431231417078 0.227849095261517 0.223973858846084 0.01529719065218 "okay"
"280" "recq5-2-single-f11-r5-c3_S325_.trimmed.mdup.bam" 133 0.133348596846994 0.193584380859454 0.19151995785606 0.0126074677401738 "good"
"281" "recq5-2-single-f11-r5-c5_S327_.trimmed.mdup.bam" 89 0.156172124659181 0.20185793893699 0.20176124868345 0.0107090344714916 "acceptable"
"282" "recq5-2-single-f11-r5-c6_S328_.trimmed.mdup.bam" 51 0.189109435131854 0.214217453050161 0.213787417374837 0.0106291436058905 "okay"
"283" "recq5-2-single-f11-r5-c7_S329_.trimmed.mdup.bam" 70 0.168584810186166 0.21401845614682 0.21326809343635 0.010827255592887 "okay"
"284" "recq5-2-single-f11-r6-c3_S332_.trimmed.mdup.bam" 131 0.131117792524329 0.193178841224494 0.190991604613442 0.0133773667987671 "good"
"285" "recq5-2-single-f11-r6-c7_S336_.trimmed.mdup.bam" 96 0.147830808529239 0.2030520350965 0.202613758800756 0.0141488338054129 "acceptable"
"286" "recq5-2-single-f9-r3-c2_S212_.trimmed.mdup.bam" 234 0.114921944507222 0.187113851715402 0.184659162895987 0.0123043718216581 "very_good"
"287" "recq5-2-single-f9-r4-c2_S219_.trimmed.mdup.bam" 180 0.124212247779705 0.160150560213521 0.160133993603192 0.0117093699715311 "very_good"
"288" "recq5-2-single-f9-r7-c2_S240_.trimmed.mdup.bam" 284 0.106610317402132 0.185985632560308 0.182583284061708 0.00807292342003579 "very_good"
"289" "wt-fucci-single-c15-w45-3d6_S611_.trimmed.mdup.bam" 29 0.233980936744653 0.226374966874969 0.225791098404129 0.014177175530665 "okay"
"290" "zeid_BLM_UV300s_hoechst3_cluster14_well13_S454_.trimmed.mdup.bam" 738 0.0866259972698869 0.182767640844229 0.178276051363574 0.0349601197934175 "very_good"
"291" "zeid_BLM_UV300s_hoechst3_cluster14_well19_S460_.trimmed.mdup.bam" 771 0.0837753959505086 0.180550500383924 0.177457856742461 0.0241999477744566 "very_good"
"292" "zeid_BLM_UV300s_hoechst3_cluster14_well23_S464_.trimmed.mdup.bam" 223 0.131764968223882 0.207534718883829 0.20647329250742 0.0444548237236962 "very_good"
"293" "zeid_BLM_UV300s_hoechst3_cluster14_well24_S465_.trimmed.mdup.bam" 382 0.099317310309424 0.188514281254851 0.187880143618959 0.02592607314951 "very_good"
"294" "zeid_BLM_UV300s_hoechst3_cluster14_well27_S468_.trimmed.mdup.bam" 338 0.111784688962698 0.253321762283614 0.252965184479545 0.0210570857054932 "okay"
"295" "zeid_BLM_UV300s_hoechst3_cluster14_well33_S474_.trimmed.mdup.bam" 342 0.108519671722671 0.220469180298232 0.217713556680665 0.0176150998274335 "okay"
"296" "zeid_BLM_UV300s_hoechst3_cluster14_well34_S475_.trimmed.mdup.bam" 219 0.111906052229301 0.186697812733409 0.185120422625434 0.0346181116151132 "very_good"
"297" "zeid_BLM_UV300s_hoechst3_cluster14_well41_S482_.trimmed.mdup.bam" 186 0.117471400182609 0.195622365598173 0.193469151119304 0.024894287372523 "very_good"
"298" "zeid_RECQ5_UV300s_hoechst3_cluster15_well13_S503_.trimmed.mdup.bam" 177 0.121536621349845 0.197466974249352 0.195613266788569 0.0956093131850314 "okay"
"299" "zeid_RECQ5_UV300s_hoechst3_cluster15_well16_S506_.trimmed.mdup.bam" 73 0.166535913330945 0.205519467565712 0.204819739417637 0.10485460818137 "okay"
"300" "zeid_RECQ5_UV300s_hoechst3_cluster15_well19_S509_.trimmed.mdup.bam" 192 0.121079453283792 0.192731891672026 0.190716599089688 0.137100964036252 "okay"
"301" "zeid_RECQ5_UV300s_hoechst3_cluster15_well20_S510_.trimmed.mdup.bam" 131 0.138708494086396 0.210479852570149 0.209712477234832 0.0595287910488493 "okay"
"302" "zeid_RECQ5_UV300s_hoechst3_cluster15_well23_S513_.trimmed.mdup.bam" 56 0.178198193933225 0.205993266263877 0.205540034718446 0.0512682620776194 "okay"
"303" "zeid_RECQ5_UV300s_hoechst3_cluster15_well24_S514_.trimmed.mdup.bam" 118 0.135791888281112 0.191260589887072 0.189761083562026 0.100002732688419 "okay"
"304" "zeid_RECQ5_UV300s_hoechst3_cluster15_well25_S515_.trimmed.mdup.bam" 186 0.121635961812049 0.200588160917099 0.199325419570028 0.0716004089733566 "very_good"
"305" "zeid_RECQ5_UV300s_hoechst3_cluster15_well26_S516_.trimmed.mdup.bam" 110 0.140523181304184 0.193025714149362 0.191605987193387 0.105605692467893 "okay"
"306" "zeid_RECQ5_UV300s_hoechst3_cluster15_well27_S517_.trimmed.mdup.bam" 80 0.153869839842152 0.206544136498918 0.206466421716034 0.0846683105999207 "okay"
"307" "zeid_RECQ5_UV300s_hoechst3_cluster15_well30_S520_.trimmed.mdup.bam" 70 0.160815558164852 0.198783755455168 0.197742178350869 0.0953787501502636 "okay"
"308" "zeid_RECQ5_UV300s_hoechst3_cluster15_well31_S521_.trimmed.mdup.bam" 135 0.133047754109466 0.223080135590154 0.222765273566652 0.0718444327300416 "okay"
"309" "zeid_RECQ5_UV300s_hoechst3_cluster15_well32_S522_.trimmed.mdup.bam" 207 0.116493466238152 0.205342684984363 0.201997209982911 0.0518206563607416 "very_good"
"310" "zeid_RECQ5_UV300s_hoechst3_cluster15_well37_S527_.trimmed.mdup.bam" 114 0.143340847861584 0.199103567675863 0.19722251619714 0.0958699865811838 "okay"
"311" "zeid_RECQ5_UV300s_hoechst3_cluster15_well38_S528_.trimmed.mdup.bam" 151 0.125081573980987 0.189894989163639 0.188213990747863 0.0987482614742698 "okay"
"312" "zeid_WT_UV300s_hoechst3_cluster13_well10_S402_.trimmed.mdup.bam" 284 0.109173504761838 0.186658880649881 0.185383530087965 0.0723717220799113 "very_good"
"313" "zeid_WT_UV300s_hoechst3_cluster13_well18_S410_.trimmed.mdup.bam" 160 0.13104098421526 0.197386839706082 0.196658131020364 0.0888254048946528 "okay"
"314" "zeid_WT_UV300s_hoechst3_cluster13_well24_S416_.trimmed.mdup.bam" 38 0.212807266631314 0.217796938076159 0.217771660432069 0.0675105485232067 "okay"
"315" "zeid_WT_UV300s_hoechst3_cluster13_well27_S419_.trimmed.mdup.bam" 106 0.148604583804389 0.194438006627184 0.19395864193311 0.0938668358325797 "okay"
"316" "zeid_WT_UV300s_hoechst3_cluster13_well34_S426_.trimmed.mdup.bam" 44 0.190686174743523 0.211563171504851 0.210667416464443 0.0609631788837426 "okay"
"317" "zeid_WT_UV300s_hoechst3_cluster13_well37_S429_.trimmed.mdup.bam" 126 0.136271636693302 0.193351349698174 0.192662764500125 0.0692816619796154 "good"
